,0
12390,105.0
12391,104.0
12392,102.0
12393,101.0
12394,100.0
12395,98.0
12396,97.0
12397,97.0
12398,96.0
12399,95.0
12400,94.0
12401,92.0
12402,91.0
12403,90.0
12404,89.0
12405,88.0
12406,88.0
12407,87.0
12408,87.0
12409,87.0
12410,86.0
12411,86.0
12412,87.0
12413,86.0
12414,86.0
12415,85.0
12416,84.0
12417,84.0
12418,85.0
12419,85.0
12420,85.0
12421,84.0
12422,83.0
12423,82.0
12424,81.0
12425,80.0
12426,80.0
12427,80.0
12428,81.0
12429,81.0
12430,81.0
12431,82.0
12432,84.0
12433,85.0
12434,86.0
12435,87.0
12436,87.0
12437,89.0
12438,90.0
12439,91.0
12440,89.0
12441,88.0
12442,87.0
12443,87.0
12444,87.0
12445,88.0
12446,88.0
12447,88.0
12448,87.0
12449,87.0
12450,87.0
12451,87.0
12452,87.0
12453,87.0
12454,87.0
12455,87.0
12456,87.0
12457,86.0
12458,85.0
12459,86.0
12460,86.0
12461,86.0
12462,86.0
12463,85.0
12464,83.25
12465,81.5
12466,79.75
12467,78.0
12468,80.0
12469,81.0
12470,81.0
12471,82.0
12472,86.0
12473,89.0
12474,92.0
12475,96.0
12476,99.0
12477,101.0
12478,106.0
12479,111.0
12480,120.0
12481,124.0
12482,128.0
12483,136.0
12484,143.0
